ts,domain_key,domain_name,env,metric_group,metric_name,value,unit,health_status
2025-11-15 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,74.75494919382906,score,amber
2025-11-15 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,66.09815153675505,score,amber
2025-11-15 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,68.47039603168032,score,amber
2025-11-15 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,85.44550399519045,score,amber
2025-11-15 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,74.43931773032486,score,amber
2025-11-15 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,48.51797777421543,percent,amber
2025-11-15 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,19.10848376907002,percent,amber
2025-11-15 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,207.4946876093883,minutes,amber
2025-11-15 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,91.8239041920304,percent,amber
2025-11-15 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.56419083634287,percent,amber
2025-11-15 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,13.154269442805235,percent,amber
2025-11-16 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,76.15458306990082,score,amber
2025-11-16 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,65.71271921264704,score,amber
2025-11-16 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,68.64616501707336,score,amber
2025-11-16 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,85.88695158708839,score,amber
2025-11-16 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,74.99761881718148,score,amber
2025-11-16 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,42.97525619878103,percent,amber
2025-11-16 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,19.517274467658957,percent,amber
2025-11-16 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,203.31033391610907,minutes,amber
2025-11-16 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,93.50749754938074,percent,amber
2025-11-16 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,95.76914110961233,percent,amber
2025-11-16 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,10.921907697100595,percent,amber
2025-11-17 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,75.9017319610812,score,amber
2025-11-17 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,64.64576056958572,score,amber
2025-11-17 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,69.20928172292895,score,amber
2025-11-17 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,85.116954054809,score,amber
2025-11-17 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,74.6158531585836,score,amber
2025-11-17 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,43.957379729091095,percent,amber
2025-11-17 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,20.44652779996577,percent,amber
2025-11-17 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,192.723689030394,minutes,amber
2025-11-17 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,91.25226723593657,percent,amber
2025-11-17 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,95.27945664834355,percent,amber
2025-11-17 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,11.508702451476774,percent,amber
2025-11-18 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,75.3203228441484,score,amber
2025-11-18 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,64.79335181620625,score,amber
2025-11-18 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,67.88652080276904,score,amber
2025-11-18 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,85.0458989754561,score,amber
2025-11-18 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,74.15956226311103,score,amber
2025-11-18 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,43.539017159470156,percent,amber
2025-11-18 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,21.322015102429383,percent,amber
2025-11-18 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,211.92581027385754,minutes,amber
2025-11-18 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,92.51785576006449,percent,amber
2025-11-18 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.0487937234941,percent,amber
2025-11-18 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,11.392894946902867,percent,amber
2025-11-19 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,74.83034685322542,score,amber
2025-11-19 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,64.45964528940465,score,amber
2025-11-19 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,67.96477747197974,score,amber
2025-11-19 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,85.09885270186784,score,amber
2025-11-19 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,73.95021912637273,score,amber
2025-11-19 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,45.43419933006151,percent,amber
2025-11-19 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,20.109089802263863,percent,amber
2025-11-19 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,209.21003071929678,minutes,amber
2025-11-19 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,92.2300722390168,percent,amber
2025-11-19 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.39210583091378,percent,amber
2025-11-19 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,11.416371054439374,percent,amber
2025-11-20 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,75.40170214555236,score,amber
2025-11-20 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,64.73567389893785,score,amber
2025-11-20 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,67.48687583333654,score,amber
2025-11-20 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,85.18765089877397,score,amber
2025-11-20 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,74.13201842209169,score,amber
2025-11-20 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,48.18264399855084,percent,amber
2025-11-20 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,22.438473928315023,percent,amber
2025-11-20 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,197.6347821086886,minutes,amber
2025-11-20 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,91.36501752354103,percent,amber
2025-11-20 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.75656798872852,percent,amber
2025-11-20 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,11.671191060095781,percent,amber
2025-11-21 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,75.77281929245218,score,amber
2025-11-21 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,64.84304325580605,score,amber
2025-11-21 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,66.7460662416018,score,amber
2025-11-21 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,85.07607652437758,score,amber
2025-11-21 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,74.10732778293423,score,amber
2025-11-21 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,48.632645348546895,percent,amber
2025-11-21 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,19.354508391123474,percent,amber
2025-11-21 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,190.92905120784368,minutes,amber
2025-11-21 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,92.25783978557739,percent,amber
2025-11-21 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.22173433371609,percent,amber
2025-11-21 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,12.806034875466107,percent,amber
2025-11-22 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,76.20068269603028,score,amber
2025-11-22 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,66.21435400931222,score,amber
2025-11-22 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,66.24371913531347,score,amber
2025-11-22 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,84.549059989634,score,amber
2025-11-22 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,74.29911856994424,score,amber
2025-11-22 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,48.41771689798295,percent,amber
2025-11-22 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,21.301643425004073,percent,amber
2025-11-22 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,204.55866313984524,minutes,amber
2025-11-22 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,93.15011747386981,percent,amber
2025-11-22 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,95.76112531929252,percent,amber
2025-11-22 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,12.985999998833693,percent,amber
2025-11-23 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,76.65025216930268,score,amber
2025-11-23 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,66.11275714778323,score,amber
2025-11-23 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,66.1221922773847,score,amber
2025-11-23 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,84.64745863474823,score,amber
2025-11-23 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,74.43644280297659,score,amber
2025-11-23 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,45.320535647945604,percent,amber
2025-11-23 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,25.413364522478016,percent,amber
2025-11-23 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,199.4466942857883,minutes,amber
2025-11-23 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,91.98850446196612,percent,amber
2025-11-23 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,95.57223947831571,percent,amber
2025-11-23 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,11.352279500146228,percent,amber
2025-11-24 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,79.15281356001015,score,green
2025-11-24 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,65.38384679413518,score,green
2025-11-24 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,66.8756836075957,score,green
2025-11-24 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,85.16566369899749,score,green
2025-11-24 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,75.4468067510991,score,green
2025-11-24 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,43.80675941886955,percent,green
2025-11-24 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,22.07619264764578,percent,green
2025-11-24 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,179.0269672690419,minutes,green
2025-11-24 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,91.2693519146657,percent,green
2025-11-24 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.03771325646775,percent,green
2025-11-24 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,12.295338759842593,percent,green
2025-11-25 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,78.59769981001153,score,green
2025-11-25 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,65.61715494254967,score,green
2025-11-25 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,66.0595682557398,score,green
2025-11-25 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,84.70550527752265,score,green
2025-11-25 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,75.0209158925426,score,green
2025-11-25 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,48.81657233932009,percent,green
2025-11-25 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,24.11611389474072,percent,green
2025-11-25 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,194.80221445627703,minutes,green
2025-11-25 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,92.52560471031978,percent,green
2025-11-25 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,95.82139517395044,percent,green
2025-11-25 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,11.125478581386353,percent,green
2025-11-26 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,77.9155928047886,score,amber
2025-11-26 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,65.88303993017652,score,amber
2025-11-26 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,66.1933698511177,score,amber
2025-11-26 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,84.9646536816321,score,amber
2025-11-26 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,74.92690285834288,score,amber
2025-11-26 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,48.04521197766715,percent,amber
2025-11-26 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,22.328291503214867,percent,amber
2025-11-26 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,197.97589041904988,minutes,amber
2025-11-26 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,91.71540044488428,percent,amber
2025-11-26 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,95.58690357403489,percent,amber
2025-11-26 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,12.498685517493605,percent,amber
2025-11-27 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,76.87164980055407,score,amber
2025-11-27 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,67.0602776308183,score,amber
2025-11-27 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,65.96681079834599,score,amber
2025-11-27 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,84.86609611469524,score,amber
2025-11-27 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,74.72701914470059,score,amber
2025-11-27 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,50.18843446478154,percent,amber
2025-11-27 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,23.286895980073343,percent,amber
2025-11-27 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,183.24860638237166,minutes,amber
2025-11-27 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,92.00687471915201,percent,amber
2025-11-27 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.79272148328437,percent,amber
2025-11-27 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,11.46677849510404,percent,amber
2025-11-28 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,77.5434093773076,score,green
2025-11-28 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,67.81825426799941,score,green
2025-11-28 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,65.84979918285441,score,green
2025-11-28 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,84.84769881094658,score,green
2025-11-28 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,75.08572867496507,score,green
2025-11-28 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,50.95446905019535,percent,green
2025-11-28 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,22.55527464661321,percent,green
2025-11-28 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,195.53654768034144,minutes,green
2025-11-28 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,92.31624119084803,percent,green
2025-11-28 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.68360712301816,percent,green
2025-11-28 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,11.455888133905402,percent,green
2025-11-29 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,78.83076039823558,score,green
2025-11-29 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,68.19363875576846,score,green
2025-11-29 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,66.66408921112944,score,green
2025-11-29 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,84.5318292577354,score,green
2025-11-29 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,75.6952690471959,score,green
2025-11-29 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,50.10794353827467,percent,green
2025-11-29 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,22.60955716757954,percent,green
2025-11-29 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,175.0140402892661,minutes,green
2025-11-29 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,91.21009228692293,percent,green
2025-11-29 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.36078532496926,percent,green
2025-11-29 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,11.29814203129109,percent,green
2025-11-30 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,78.62660771871265,score,green
2025-11-30 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,69.45416870919354,score,green
2025-11-30 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,67.15312956759398,score,green
2025-11-30 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,84.43149240602864,score,green
2025-11-30 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,75.94864545841409,score,green
2025-11-30 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,51.63262572131351,percent,green
2025-11-30 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,21.92066404536131,percent,green
2025-11-30 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,207.719626458573,minutes,green
2025-11-30 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,91.25146448635036,percent,green
2025-11-30 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,95.51795832208208,percent,green
2025-11-30 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,13.318545645879112,percent,green
2025-12-01 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,77.55100421602054,score,green
2025-12-01 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,68.5930459061847,score,green
2025-12-01 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,68.2016677933657,score,green
2025-12-01 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,84.82150578443833,score,green
2025-12-01 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,75.70717066162686,score,green
2025-12-01 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,50.851681175196425,percent,green
2025-12-01 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,23.960058780009362,percent,green
2025-12-01 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,205.87427622520758,minutes,green
2025-12-01 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,92.7683041008235,percent,green
2025-12-01 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.30630888660659,percent,green
2025-12-01 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,11.958148848386216,percent,green
2025-12-02 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,76.49421102685397,score,green
2025-12-02 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,68.17113232043434,score,green
2025-12-02 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,68.20587336845257,score,green
2025-12-02 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,84.99630235703464,score,green
2025-12-02 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,75.29745058643493,score,green
2025-12-02 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,51.73428671457373,percent,green
2025-12-02 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,22.262020058917976,percent,green
2025-12-02 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,187.0821515389262,minutes,green
2025-12-02 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,91.80595669709236,percent,green
2025-12-02 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.25511103520608,percent,green
2025-12-02 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,11.131362072320481,percent,green
2025-12-03 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,77.20750664190655,score,green
2025-12-03 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,67.51975920775936,score,green
2025-12-03 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,67.83107309084488,score,green
2025-12-03 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,85.51599583865762,score,green
2025-12-03 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,75.47179274405255,score,green
2025-12-03 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,49.54570965403552,percent,green
2025-12-03 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,24.762422798290366,percent,green
2025-12-03 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,193.6872947506981,minutes,green
2025-12-03 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,90.27933052282953,percent,green
2025-12-03 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.28021741741314,percent,green
2025-12-03 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,12.126421848716463,percent,green
2025-12-04 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,78.03199591701359,score,green
2025-12-04 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,67.29779900568418,score,green
2025-12-04 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,67.78673146959032,score,green
2025-12-04 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,85.86921940535093,score,green
2025-12-04 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,75.7954095173474,score,green
2025-12-04 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,50.87673222851686,percent,green
2025-12-04 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,25.616694551612685,percent,green
2025-12-04 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,159.62026225309813,minutes,green
2025-12-04 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,93.08267461683855,percent,green
2025-12-04 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.67370998788769,percent,green
2025-12-04 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,10.988718244787563,percent,green
2025-12-05 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,78.61636530864274,score,green
2025-12-05 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,66.28633772808857,score,green
2025-12-05 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_debt_score,68.06883877404196,score,green
2025-12-05 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,security_score,86.0009454090298,score,green
2025-12-05 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,overall_health_score,75.8869995107085,score,green
2025-12-05 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,journey_adoption_pct,51.910406125898184,percent,green
2025-12-05 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,real_time_trigger_usage_pct,24.763280256923263,percent,green
2025-12-05 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,median_time_to_live_minutes,173.87663706558007,minutes,green
2025-12-05 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,campaign_execution_success_rate,92.7603506005158,percent,green
2025-12-05 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,compliance_by_default_rate,96.45433753895047,percent,green
2025-12-05 00:00:00+00:00,marketing_automation,Marketing Automation,prod,impact,manual_intervention_rate,10.753083544808469,percent,green
2025-12-06 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,quality_score,77.75033792955924,score,green
2025-12-06 00:00:00+00:00,marketing_automation,Marketing Automation,prod,health,tech_alignment_score,66.88434612598954,score,green
